year,month,timestamp,day_of_week,hour_of_day,route_id,direction,borough,route_type,stop_order,timepoint_stop_id,timepoint_stop_name,next_timepoint_stop_id,next_timepoint_stop_name,road_distance,average_travel_time,average_road_speed,bus_trip_count,timepoint_stop_georeference,next_timepoint_stop_georeference,date,week,time_of_day
2025,4,2025-04-01 12:00:00,Thursday,12,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,10.508976,13.38855352237318,13,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-04-01,14,12
2025,4,2025-04-01 19:00:00,Thursday,19,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,11.17167,12.594356976172763,10,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-04-01,14,19
2025,4,2025-04-01 20:00:00,Thursday,20,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,10.005558,14.062181427126518,15,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-04-01,14,20
2025,4,2025-04-01 07:00:00,Thursday,7,SIM32,N,Staten Island,Express,13,203611,SOUTH GANNON AV/BRADLEY AV,203614,SCHMIDTS LN/SLOSSON AV,0.8420000000000005,6.615834,7.63622545547546,20,POINT (-74.131704 40.607694),POINT (-74.116692 40.609304),2025-04-01,14,7
2025,4,2025-04-01 20:00:00,Thursday,20,BX7,S,Bronx,Local,23,404250,BROADWAY/W 207 ST,402626,BROADWAY/W 181 ST,1.5259999999999994,14.135418,6.4773478528928905,16,POINT (-73.921698 40.867571),POINT (-73.936046 40.849923),2025-04-01,14,20
2025,4,2025-04-01 00:00:00,Thursday,0,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,3.00834,16.29470073196514,2,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-04-01,14,0
2025,4,2025-04-01 17:00:00,Thursday,17,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,4.965624,5.328637043995995,16,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-04-01,14,17
2025,4,2025-04-01 00:00:00,Thursday,0,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,13.389996,9.884991750557656,5,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,0
2025,4,2025-04-01 07:00:00,Thursday,7,Q25,N,Queens,Limited,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.812344,6.35968717283706,27,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,7
2025,4,2025-04-01 22:00:00,Thursday,22,Q34,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,15.354168,8.620462265450449,4,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,22
2025,4,2025-04-01 00:00:00,Thursday,0,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,11.41875,10.493267651888342,8,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-04-01,14,0
2025,4,2025-04-01 15:00:00,Thursday,15,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,14.385606,8.329159337686423,22,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-04-01,14,15
2025,4,2025-04-01 11:00:00,Thursday,11,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,11.732292,9.363899826472512,16,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-04-01,14,11
2025,4,2025-04-01 07:00:00,Thursday,7,QM31,W,Queens,Express,6,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,10.104168,12.517604117903796,12,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,7
2025,4,2025-04-01 07:00:00,Thursday,7,QM36,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.172218,13.78947179061982,12,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,7
2025,4,2025-04-01 09:00:00,Thursday,9,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.70476,13.032779790535775,7,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,9
2025,4,2025-04-01 07:00:00,Thursday,7,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,6.175332,7.034436871953041,25,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,7
2025,4,2025-04-01 06:00:00,Thursday,6,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,9.420834,12.87147393821088,8,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-04-01,14,6
2025,4,2025-04-01 08:00:00,Thursday,8,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,23.289168,5.683328833387264,20,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,8
2025,4,2025-04-01 12:00:00,Thursday,12,Q34,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,21.034998,6.292370458033797,20,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,12
2025,4,2025-04-01 09:00:00,Thursday,9,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,12.47157,9.607452546417816,17,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-04-01,14,9
2025,4,2025-04-01 10:00:00,Thursday,10,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,6.791658,18.62285407606835,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,10
2025,4,2025-04-01 15:00:00,Thursday,15,S55,N,Staten Island,Local,27,203867,ANNADALE RD/POSEN ST,905046,ELTINGVILLE/TRANSIT CENTER,2.029,8.200008,14.84633241077292,4,POINT (-74.177288 40.54079),POINT (-74.171352 40.560931),2025-04-01,14,15
2025,4,2025-04-01 15:00:00,Thursday,15,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,12.496872,11.258818082165966,16,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-04-01,14,15
2025,4,2025-04-01 08:00:00,Thursday,8,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,8.761668,8.833936376940185,30,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-04-01,14,8
2025,4,2025-04-01 16:00:00,Thursday,16,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,13.123458,5.897835868460143,27,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-04-01,14,16
2025,4,2025-04-01 07:00:00,Thursday,7,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,6.82917,7.178031883816043,12,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-04-01,14,7
2025,4,2025-04-01 07:00:00,Thursday,7,Q34,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,22.135722,5.979474935343684,7,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,7
2025,4,2025-04-01 01:00:00,Thursday,1,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,0.735426,5.058282427567639,8,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-04-01,14,1
2025,4,2025-04-01 05:00:00,Thursday,5,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,1.137498,3.2703440454683315,12,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-04-01,14,5
2025,4,2025-04-01 17:00:00,Thursday,17,QM5,W,Queens,Express,28,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,12.495246,10.122247610920448,7,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,17
2025,4,2025-04-01 14:00:00,Thursday,14,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,12.269874,6.308133712122283,26,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-04-01,14,14
2025,4,2025-04-01 05:00:00,Thursday,5,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,6.574998,6.60684913068375,4,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,5
2025,4,2025-04-01 21:00:00,Thursday,21,B84,S,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,4.724988,9.193679979936444,4,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,21
2025,4,2025-04-01 07:00:00,Thursday,7,BXM1,N,Bronx,Express,13,404250,BROADWAY/W 207 ST,984006,W 230 ST / BROADWAY,1.0269999999999992,6.866676,8.973772250116589,8,POINT (-73.921698 40.867571),POINT (-73.906891 40.877199),2025-04-01,14,7
2025,4,2025-04-01 05:00:00,Thursday,5,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,12.316662,9.72828447037602,7,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-04-01,14,5
2025,4,2025-04-01 06:00:00,Thursday,6,Q7,E,Queens,School,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,16.549998,7.23987915407855,3,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-04-01,14,6
2025,4,2025-04-01 05:00:00,Thursday,5,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,6.09474,12.699475285245963,19,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-04-01,14,5
2025,4,2025-04-01 17:00:00,Thursday,17,B84,S,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,6.852384,6.339397957332899,7,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,17
2025,4,2025-04-01 06:00:00,Thursday,6,M50,E,Manhattan,Local,12,402171,E 50 ST/5 AV,402175,E 50 ST/2 AV,0.5,5.42361,5.531371171599728,12,POINT (-73.977104 40.758431),POINT (-73.9688 40.754881),2025-04-01,14,6
2025,4,2025-04-01 23:00:00,Thursday,23,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,7.942854,10.424467931271892,7,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-04-01,14,23
2025,4,2025-04-01 00:00:00,Thursday,0,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,7.05,11.74468085106383,1,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-04-01,14,0
2025,4,2025-04-01 21:00:00,Thursday,21,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.877084,9.32738881270958,8,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-04-01,14,21
2025,4,2025-04-01 06:00:00,Thursday,6,Q34,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.15208,6.56805649838627,8,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,6
2025,4,2025-04-01 05:00:00,Thursday,5,SIM31,N,Staten Island,Express,15,203611,SOUTH GANNON AV/BRADLEY AV,203614,SCHMIDTS LN/SLOSSON AV,0.8410000000000002,4.290282,11.761470113838726,12,POINT (-74.131704 40.607694),POINT (-74.116692 40.609304),2025-04-01,14,5
2025,4,2025-04-01 04:00:00,Thursday,4,B6,W,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,3.56667,12.179434699276747,15,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,4
2025,4,2025-04-01 12:00:00,Thursday,12,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,5.765052,7.535058299005241,31,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,12
2025,4,2025-04-01 19:00:00,Thursday,19,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,6.006144,7.232596105565618,38,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,19
2025,4,2025-04-01 09:00:00,Thursday,9,B84,S,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,5.666664,7.6658879896235215,8,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,9
2025,4,2025-04-01 19:00:00,Thursday,19,BXM1,N,Bronx,Express,13,404250,BROADWAY/W 207 ST,984006,W 230 ST / BROADWAY,1.0269999999999992,7.35714,8.375537233218337,7,POINT (-73.921698 40.867571),POINT (-73.906891 40.877199),2025-04-01,14,19
2025,4,2025-04-01 05:00:00,Thursday,5,M50,E,Manhattan,Local,12,402171,E 50 ST/5 AV,402175,E 50 ST/2 AV,0.5,4.898616,6.124179997815709,12,POINT (-73.977104 40.758431),POINT (-73.9688 40.754881),2025-04-01,14,5
2025,4,2025-04-01 16:00:00,Thursday,16,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,9.130554,9.0684520272864,12,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-04-01,14,16
2025,4,2025-04-01 16:00:00,Thursday,16,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,1.140396,3.2620259339087507,59,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-04-01,14,16
2025,4,2025-04-01 13:00:00,Thursday,13,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,12.331818,8.908663311266244,11,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-04-01,14,13
2025,4,2025-04-01 15:00:00,Thursday,15,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,13.940478,7.880648479545789,14,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-04-01,14,15
2025,4,2025-04-01 09:00:00,Thursday,9,QM5,W,Queens,Express,28,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.066666,13.949998717830995,8,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,9
2025,4,2025-04-01 15:00:00,Thursday,15,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,11.99166,10.54733039462426,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,15
2025,4,2025-04-01 19:00:00,Thursday,19,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,8.75418,14.447955148283446,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,19
2025,4,2025-04-01 18:00:00,Thursday,18,S55,N,Staten Island,Local,27,203867,ANNADALE RD/POSEN ST,905046,ELTINGVILLE/TRANSIT CENTER,2.029,8.052084,15.119070128752403,8,POINT (-74.177288 40.54079),POINT (-74.171352 40.560931),2025-04-01,14,18
2025,4,2025-04-01 21:00:00,Thursday,21,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,9.56061,14.716629991573376,11,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-04-01,14,21
2025,4,2025-04-01 10:00:00,Thursday,10,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,9.745836,7.941855765433289,20,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-04-01,14,10
2025,4,2025-04-01 22:00:00,Thursday,22,BX7,S,Bronx,Local,23,404250,BROADWAY/W 207 ST,402626,BROADWAY/W 181 ST,1.5259999999999994,12.476388,7.338661263394296,12,POINT (-73.921698 40.867571),POINT (-73.936046 40.849923),2025-04-01,14,22
2025,4,2025-04-01 18:00:00,Thursday,18,BXM1,N,Bronx,Express,13,404250,BROADWAY/W 207 ST,984006,W 230 ST / BROADWAY,1.0269999999999992,6.184842,9.963065135180893,11,POINT (-73.921698 40.867571),POINT (-73.906891 40.877199),2025-04-01,14,18
2025,4,2025-04-01 22:00:00,Thursday,22,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,3.81666,12.84369055666473,3,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-04-01,14,22
2025,4,2025-04-01 13:00:00,Thursday,13,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,21.70263,6.098800450898574,19,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,13
2025,4,2025-04-01 21:00:00,Thursday,21,Q34,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,17.513886,7.557432288724061,12,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,21
2025,4,2025-04-01 12:00:00,Thursday,12,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,1.07826,3.4499944354928456,23,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-04-01,14,12
2025,4,2025-04-01 18:00:00,Thursday,18,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,13.176042,8.337860964119248,16,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-04-01,14,18
2025,4,2025-04-01 06:00:00,Thursday,6,QM36,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,10.800018,11.7110948457016,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,6
2025,4,2025-04-01 19:00:00,Thursday,19,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,10.726392,7.215848015968095,24,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-04-01,14,19
2025,4,2025-04-01 23:00:00,Thursday,23,BX7,S,Bronx,Local,23,404250,BROADWAY/W 207 ST,402626,BROADWAY/W 181 ST,1.5259999999999994,10.641672,8.603912731742287,12,POINT (-73.921698 40.867571),POINT (-73.936046 40.849923),2025-04-01,14,23
2025,4,2025-04-01 22:00:00,Thursday,22,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.172918,10.131024242880292,8,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-04-01,14,22
2025,4,2025-04-01 01:00:00,Thursday,1,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,11.539584,11.470085681176077,8,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,1
2025,4,2025-04-01 20:00:00,Thursday,20,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,18.919998,6.995771670190275,15,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,20
2025,4,2025-04-01 11:00:00,Thursday,11,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,12.646962,9.474210841840586,11,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-04-01,14,11
2025,4,2025-04-01 06:00:00,Thursday,6,SIM32,N,Staten Island,Express,13,203611,SOUTH GANNON AV/BRADLEY AV,203614,SCHMIDTS LN/SLOSSON AV,0.8420000000000005,4.942422,10.221705729209782,11,POINT (-74.131704 40.607694),POINT (-74.116692 40.609304),2025-04-01,14,6
2025,4,2025-04-01 07:00:00,Thursday,7,BX7,S,Bronx,Local,23,404250,BROADWAY/W 207 ST,402626,BROADWAY/W 181 ST,1.5259999999999994,14.324406,6.39188884743449,28,POINT (-73.921698 40.867571),POINT (-73.936046 40.849923),2025-04-01,14,7
2025,4,2025-04-01 09:00:00,Thursday,9,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,3.657018,7.2354076447146305,19,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-04-01,14,9
2025,4,2025-04-01 18:00:00,Thursday,18,M50,E,Manhattan,Local,12,402171,E 50 ST/5 AV,402175,E 50 ST/2 AV,0.5,8.094438,3.7062477453659546,12,POINT (-73.977104 40.758431),POINT (-73.9688 40.754881),2025-04-01,14,18
2025,4,2025-04-01 17:00:00,Thursday,17,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,22.201452,5.961772650341529,23,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,17
2025,4,2025-04-01 18:00:00,Thursday,18,Q25,N,Queens,Limited,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.230554,6.542578463982897,30,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-04-01,14,18
2025,4,2025-04-01 00:00:00,Thursday,0,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,8.20002,13.397528298711462,1,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-04-01,14,0
2025,4,2025-04-01 06:00:00,Thursday,6,QM17,W,Queens,Express,7,550852,BEACH CHANNEL DR/BEACH 36 ST,982141,ROCKAWAY BEACH BLVD/BEACH 92 ST,2.6950000000000003,15.66,10.325670498084293,15,POINT (-73.769179 40.596324),POINT (-73.815367 40.586583),2025-04-01,14,6
2025,4,2025-04-01 08:00:00,Thursday,8,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,10.960716,11.539393939393936,14,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,8
2025,4,2025-04-01 21:00:00,Thursday,21,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.34167,13.539335043948242,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-04-01,14,21
2025,4,2025-04-01 00:00:00,Thursday,0,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,7.616658,10.161934496222756,9,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-04-01,14,0
2025,4,2025-04-01 17:00:00,Thursday,17,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,6.699024,6.48452943432649,34,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,17
2025,4,2025-04-01 15:00:00,Thursday,15,B84,S,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,5.859522,7.413572923782677,7,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-04-01,14,15
2025,4,2025-04-01 04:00:00,Thursday,4,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.022,7.162518,16.938184422650426,4,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-04-01,14,4
2025,4,2025-04-01 17:00:00,Thursday,17,BX7,S,Bronx,Local,23,404250,BROADWAY/W 207 ST,402626,BROADWAY/W 181 ST,1.5259999999999994,17.565384,5.211998895905456,26,POINT (-73.921698 40.867571),POINT (-73.936046 40.849923),2025-04-01,14,17
2025,4,2025-04-01 18:00:00,Thursday,18,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,7.316664,6.699774651398508,5,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-04-01,14,18
2025,4,2025-04-01 16:00:00,Thursday,16,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,4.624566,5.72162150166104,19,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-04-01,14,16
2025,4,2025-04-01 05:00:00,Thursday,5,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,6.229188,13.29226857124969,4,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-04-01,14,5
2025,4,2025-04-01 14:00:00,Thursday,14,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.495826,9.745960590654647,8,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-04-01,14,14
2025,4,2025-04-01 12:00:00,Thursday,12,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,12.730002,9.412410147303984,10,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-04-01,14,12
2025,4,2025-04-01 07:00:00,Thursday,7,S55,N,Staten Island,Local,27,203867,ANNADALE RD/POSEN ST,905046,ELTINGVILLE/TRANSIT CENTER,2.029,9.304758,13.083630032563986,7,POINT (-74.177288 40.54079),POINT (-74.171352 40.560931),2025-04-01,14,7
2025,4,2025-04-01 10:00:00,Thursday,10,BX7,S,Bronx,Local,23,404250,BROADWAY/W 207 ST,402626,BROADWAY/W 181 ST,1.5259999999999994,15.93684,5.745179094475438,19,POINT (-73.921698 40.867571),POINT (-73.936046 40.849923),2025-04-01,14,10
2025,4,2025-04-01 08:00:00,Thursday,8,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,7.551756,6.49120386051627,19,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-04-01,14,8
